source_ip,(empty),21,22,53,6667,80,OTHER,source_ip_classification,in_ids
172.23.74.207,0.0,0.0,0.0,0.0,0.0,5029.0,0.0,Workstation,False
172.23.74.208,0.0,0.0,0.0,0.0,0.0,5052.0,0.0,Workstation,False
172.23.74.209,0.0,0.0,0.0,0.0,0.0,5062.0,0.0,Workstation,False
172.23.74.90,0.0,0.0,0.0,0.0,0.0,5065.0,0.0,Workstation,False
172.23.74.91,0.0,0.0,0.0,0.0,0.0,5116.0,0.0,Workstation,False
172.23.74.92,0.0,0.0,0.0,0.0,0.0,5052.0,0.0,Workstation,False
172.23.74.93,0.0,0.0,0.0,0.0,0.0,5067.0,0.0,Workstation,False
172.23.74.94,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,Workstation,False
172.23.74.95,0.0,0.0,0.0,0.0,0.0,5071.0,0.0,Workstation,False
172.23.74.96,0.0,0.0,0.0,0.0,0.0,5025.0,0.0,Workstation,False
172.23.74.97,0.0,0.0,0.0,0.0,0.0,5042.0,0.0,Workstation,False
172.23.74.98,0.0,0.0,0.0,0.0,0.0,5075.0,0.0,Workstation,False
172.23.74.99,0.0,0.0,0.0,0.0,0.0,5081.0,0.0,Workstation,False
172.23.75.130,0.0,0.0,0.0,0.0,0.0,5042.0,0.0,Workstation,False
172.23.75.131,0.0,0.0,0.0,0.0,0.0,5046.0,0.0,Workstation,False
172.23.75.132,0.0,0.0,0.0,0.0,0.0,5074.0,0.0,Workstation,False
172.23.75.133,0.0,0.0,0.0,0.0,0.0,5025.0,0.0,Workstation,False
172.23.75.134,0.0,0.0,0.0,0.0,0.0,5033.0,0.0,Workstation,False
172.23.75.135,0.0,0.0,0.0,0.0,0.0,5056.0,0.0,Workstation,False
172.23.75.136,0.0,0.0,0.0,0.0,0.0,5086.0,0.0,Workstation,False
172.23.75.137,0.0,0.0,0.0,0.0,0.0,5049.0,0.0,Workstation,False
172.23.75.138,0.0,0.0,0.0,0.0,0.0,5029.0,0.0,Workstation,False
172.23.75.139,0.0,0.0,0.0,0.0,0.0,5070.0,0.0,Workstation,False
172.23.75.186,0.0,0.0,0.0,0.0,0.0,5075.0,0.0,Workstation,False
172.23.75.187,0.0,0.0,0.0,0.0,0.0,5090.0,0.0,Workstation,False
172.23.75.188,0.0,0.0,0.0,0.0,0.0,5048.0,0.0,Workstation,False
172.23.75.220,0.0,0.0,0.0,0.0,0.0,5027.0,0.0,Workstation,False
172.23.75.222,0.0,0.0,0.0,0.0,0.0,5083.0,0.0,Workstation,False
172.23.75.223,0.0,0.0,0.0,0.0,0.0,5091.0,0.0,Workstation,False
172.23.75.224,0.0,0.0,0.0,0.0,0.0,5049.0,0.0,Workstation,False
172.23.75.225,0.0,0.0,0.0,0.0,0.0,5100.0,0.0,Workstation,False
172.23.75.226,0.0,0.0,0.0,0.0,0.0,5081.0,0.0,Workstation,False
172.23.75.227,0.0,0.0,0.0,0.0,0.0,5057.0,0.0,Workstation,False
172.23.75.40,0.0,0.0,0.0,0.0,0.0,5045.0,0.0,Workstation,False
172.23.75.41,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,Workstation,False
172.23.75.42,0.0,0.0,0.0,0.0,0.0,5078.0,0.0,Workstation,False
172.23.75.43,0.0,0.0,0.0,0.0,0.0,5086.0,0.0,Workstation,False
172.23.75.44,0.0,0.0,0.0,0.0,0.0,5062.0,0.0,Workstation,False
172.23.75.45,0.0,0.0,0.0,0.0,0.0,5056.0,0.0,Workstation,False
172.23.75.46,0.0,0.0,0.0,0.0,0.0,5067.0,0.0,Workstation,False
172.23.75.47,0.0,0.0,0.0,0.0,0.0,5075.0,0.0,Workstation,False
172.23.75.48,0.0,0.0,0.0,0.0,0.0,5076.0,0.0,Workstation,False
172.23.75.49,0.0,0.0,0.0,0.0,0.0,5075.0,0.0,Workstation,False
172.23.76.130,0.0,0.0,0.0,0.0,0.0,9122.0,0.0,Workstation,False
172.23.76.131,0.0,0.0,0.0,0.0,0.0,9108.0,0.0,Workstation,False
172.23.76.132,0.0,0.0,0.0,0.0,0.0,9100.0,0.0,Workstation,False
172.23.76.133,0.0,0.0,0.0,0.0,0.0,9041.0,0.0,Workstation,False
172.23.76.134,0.0,0.0,0.0,0.0,0.0,9119.0,0.0,Workstation,False
172.23.76.135,0.0,0.0,0.0,0.0,0.0,9139.0,0.0,Workstation,False
172.23.76.136,0.0,0.0,0.0,0.0,0.0,9113.0,0.0,Workstation,False
172.23.76.137,0.0,0.0,0.0,0.0,0.0,9140.0,0.0,Workstation,False
172.23.76.138,0.0,0.0,0.0,0.0,0.0,9135.0,0.0,Workstation,False
172.23.76.139,0.0,0.0,0.0,0.0,0.0,9125.0,0.0,Workstation,False
172.23.76.220,0.0,0.0,0.0,0.0,0.0,9153.0,0.0,Workstation,False
172.23.76.221,0.0,0.0,0.0,0.0,0.0,9133.0,0.0,Workstation,False
172.23.76.222,0.0,0.0,0.0,0.0,0.0,9148.0,0.0,Workstation,False
172.23.76.223,0.0,0.0,0.0,0.0,0.0,9135.0,0.0,Workstation,False
172.23.76.226,0.0,0.0,0.0,0.0,0.0,9048.0,0.0,Workstation,False
172.23.76.227,0.0,0.0,0.0,0.0,0.0,9125.0,0.0,Workstation,False
172.23.76.228,0.0,0.0,0.0,0.0,0.0,9081.0,0.0,Workstation,False
172.23.76.229,0.0,0.0,0.0,0.0,0.0,9104.0,0.0,Workstation,False
172.23.76.44,0.0,0.0,0.0,0.0,0.0,9150.0,0.0,Workstation,False
172.23.76.45,0.0,0.0,0.0,0.0,0.0,9087.0,0.0,Workstation,False
172.23.76.90,0.0,0.0,0.0,0.0,0.0,9113.0,0.0,Workstation,False
172.23.76.91,0.0,0.0,0.0,0.0,0.0,9075.0,0.0,Workstation,False
172.23.76.92,0.0,0.0,0.0,0.0,0.0,9076.0,0.0,Workstation,False
172.23.76.93,0.0,0.0,0.0,0.0,0.0,9066.0,0.0,Workstation,False
172.23.76.94,0.0,0.0,0.0,0.0,0.0,9103.0,0.0,Workstation,False
172.23.76.95,0.0,0.0,0.0,0.0,0.0,9136.0,0.0,Workstation,False
172.23.76.96,0.0,0.0,0.0,0.0,0.0,9159.0,0.0,Workstation,False
172.23.76.97,0.0,0.0,0.0,0.0,0.0,9128.0,0.0,Workstation,False
172.23.76.98,0.0,0.0,0.0,0.0,0.0,9117.0,0.0,Workstation,False
172.23.76.99,0.0,0.0,0.0,0.0,0.0,9076.0,0.0,Workstation,False
172.23.77.10,0.0,0.0,0.0,0.0,0.0,9126.0,0.0,Workstation,False
172.23.77.11,0.0,0.0,0.0,0.0,0.0,9128.0,0.0,Workstation,False
172.23.77.12,0.0,0.0,0.0,0.0,0.0,9163.0,0.0,Workstation,False
172.23.77.13,0.0,0.0,0.0,0.0,0.0,9195.0,0.0,Workstation,False
172.23.77.14,0.0,0.0,0.0,0.0,0.0,9155.0,0.0,Workstation,False
172.23.77.15,0.0,0.0,0.0,0.0,0.0,9171.0,0.0,Workstation,False
172.23.77.16,0.0,0.0,0.0,0.0,0.0,9237.0,0.0,Workstation,False
172.23.77.160,0.0,0.0,0.0,0.0,0.0,9145.0,0.0,Workstation,False
172.23.77.161,0.0,0.0,0.0,0.0,0.0,9115.0,0.0,Workstation,False
172.23.77.162,0.0,0.0,0.0,0.0,0.0,9121.0,0.0,Workstation,False
172.23.77.163,0.0,0.0,0.0,0.0,0.0,9201.0,0.0,Workstation,False
172.23.77.164,0.0,0.0,0.0,0.0,0.0,9205.0,0.0,Workstation,False
172.23.77.165,0.0,0.0,0.0,0.0,0.0,9153.0,0.0,Workstation,False
172.23.77.166,0.0,0.0,0.0,0.0,0.0,9108.0,0.0,Workstation,False
172.23.77.167,0.0,0.0,0.0,0.0,0.0,9200.0,0.0,Workstation,False
172.23.77.168,0.0,0.0,0.0,0.0,0.0,9122.0,0.0,Workstation,False
172.23.77.169,0.0,0.0,0.0,0.0,0.0,9184.0,0.0,Workstation,False
172.23.77.17,0.0,0.0,0.0,0.0,0.0,9141.0,0.0,Workstation,False
172.23.77.18,0.0,0.0,0.0,0.0,0.0,9175.0,0.0,Workstation,False
172.23.77.19,0.0,0.0,0.0,0.0,0.0,9107.0,0.0,Workstation,False
172.23.77.255,0.0,0.0,0.0,0.0,0.0,9135.0,0.0,Workstation,False
172.23.77.60,0.0,0.0,0.0,0.0,0.0,9277.0,0.0,Workstation,False
172.23.77.61,0.0,0.0,0.0,0.0,0.0,9186.0,0.0,Workstation,False
172.23.77.62,0.0,0.0,0.0,0.0,0.0,9196.0,0.0,Workstation,False
172.23.77.63,0.0,0.0,0.0,0.0,0.0,9217.0,0.0,Workstation,False
172.23.77.64,0.0,0.0,0.0,0.0,0.0,9164.0,0.0,Workstation,False
172.23.77.65,0.0,0.0,0.0,0.0,0.0,9156.0,0.0,Workstation,False
172.23.77.66,0.0,0.0,0.0,0.0,0.0,9154.0,0.0,Workstation,False
172.23.77.67,0.0,0.0,0.0,0.0,0.0,9139.0,0.0,Workstation,False
172.23.77.69,0.0,0.0,0.0,0.0,0.0,9077.0,0.0,Workstation,False
172.23.78.122,0.0,0.0,0.0,0.0,0.0,8623.0,0.0,Workstation,False
172.23.78.136,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,Workstation,False
172.23.78.137,0.0,0.0,0.0,0.0,0.0,8649.0,0.0,Workstation,False
172.23.78.138,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,Workstation,False
172.23.78.139,0.0,0.0,0.0,0.0,0.0,8564.0,0.0,Workstation,False
172.23.78.140,0.0,0.0,0.0,0.0,0.0,8589.0,0.0,Workstation,False
172.23.78.141,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.78.142,0.0,0.0,0.0,0.0,0.0,8620.0,0.0,Workstation,False
172.23.78.143,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.78.144,0.0,0.0,0.0,0.0,0.0,8626.0,0.0,Workstation,False
172.23.78.145,0.0,0.0,0.0,0.0,0.0,8614.0,0.0,Workstation,False
172.23.78.146,0.0,0.0,0.0,0.0,0.0,8604.0,0.0,Workstation,False
172.23.78.147,0.0,0.0,0.0,0.0,0.0,8670.0,0.0,Workstation,False
172.23.78.148,0.0,0.0,0.0,0.0,0.0,8634.0,0.0,Workstation,False
172.23.78.149,0.0,0.0,0.0,0.0,0.0,8636.0,0.0,Workstation,False
172.23.78.215,0.0,0.0,0.0,0.0,0.0,8570.0,0.0,Workstation,False
172.23.78.230,0.0,0.0,0.0,0.0,0.0,8638.0,0.0,Workstation,False
172.23.78.231,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.78.232,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.78.233,0.0,0.0,0.0,0.0,0.0,8622.0,0.0,Workstation,False
172.23.78.234,0.0,0.0,0.0,0.0,0.0,8608.0,0.0,Workstation,False
172.23.78.235,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.78.236,0.0,0.0,0.0,0.0,0.0,8604.0,0.0,Workstation,False
172.23.78.237,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.78.238,0.0,0.0,0.0,0.0,0.0,8621.0,0.0,Workstation,False
172.23.78.239,0.0,0.0,0.0,0.0,0.0,8623.0,0.0,Workstation,False
172.23.78.246,0.0,0.0,0.0,0.0,0.0,8608.0,0.0,Workstation,False
172.23.78.94,0.0,0.0,0.0,0.0,0.0,8598.0,0.0,Workstation,False
172.23.78.95,0.0,0.0,0.0,0.0,0.0,8593.0,0.0,Workstation,False
172.23.78.97,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,Workstation,False
172.23.79.130,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.79.131,0.0,0.0,0.0,0.0,0.0,8594.0,0.0,Workstation,False
172.23.79.132,0.0,0.0,0.0,0.0,0.0,8581.0,0.0,Workstation,False
172.23.79.133,0.0,0.0,0.0,0.0,0.0,8604.0,0.0,Workstation,False
172.23.79.134,0.0,0.0,0.0,0.0,0.0,8593.0,0.0,Workstation,False
172.23.79.135,0.0,0.0,0.0,0.0,0.0,8609.0,0.0,Workstation,False
172.23.79.136,0.0,0.0,0.0,0.0,0.0,8610.0,0.0,Workstation,False
172.23.79.137,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,Workstation,False
172.23.79.138,0.0,0.0,0.0,0.0,0.0,8610.0,0.0,Workstation,False
172.23.79.139,0.0,0.0,0.0,0.0,0.0,8623.0,0.0,Workstation,False
172.23.79.240,0.0,0.0,0.0,0.0,0.0,8612.0,0.0,Workstation,False
172.23.79.241,0.0,0.0,0.0,0.0,0.0,8622.0,0.0,Workstation,False
172.23.79.242,0.0,0.0,0.0,0.0,0.0,8570.0,0.0,Workstation,False
172.23.79.243,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.79.244,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.79.245,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.79.246,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.79.247,0.0,0.0,0.0,0.0,0.0,8569.0,0.0,Workstation,False
172.23.79.248,0.0,0.0,0.0,0.0,0.0,8627.0,0.0,Workstation,False
172.23.79.249,0.0,0.0,0.0,0.0,0.0,8586.0,0.0,Workstation,False
172.23.79.30,0.0,0.0,0.0,0.0,0.0,8615.0,0.0,Workstation,False
172.23.79.31,0.0,0.0,0.0,0.0,0.0,8621.0,0.0,Workstation,False
172.23.79.32,0.0,0.0,0.0,0.0,0.0,8648.0,0.0,Workstation,False
172.23.79.33,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.79.34,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,Workstation,False
172.23.79.35,0.0,0.0,0.0,0.0,0.0,8637.0,0.0,Workstation,False
172.23.79.36,0.0,0.0,0.0,0.0,0.0,8614.0,0.0,Workstation,False
172.23.79.37,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,Workstation,False
172.23.79.38,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,Workstation,False
172.23.79.39,0.0,0.0,0.0,0.0,0.0,8613.0,0.0,Workstation,False
172.23.8.100,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.8.101,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.8.102,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.8.103,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.8.104,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.8.105,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.8.106,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.8.107,0.0,0.0,0.0,0.0,0.0,6582.0,0.0,Workstation,False
172.23.8.108,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.8.109,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.8.170,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.8.171,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.8.172,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.8.173,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.8.174,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.8.175,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.8.176,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.8.177,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.8.178,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.8.179,0.0,0.0,0.0,0.0,0.0,6579.0,0.0,Workstation,False
172.23.8.190,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.8.191,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.8.192,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.8.193,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.8.194,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.8.195,0.0,0.0,0.0,0.0,0.0,6576.0,0.0,Workstation,False
172.23.8.196,0.0,0.0,0.0,0.0,0.0,6581.0,0.0,Workstation,False
172.23.8.197,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,Workstation,False
172.23.8.198,0.0,0.0,0.0,0.0,0.0,6577.0,0.0,Workstation,False
172.23.8.199,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,Workstation,False
172.23.80.100,0.0,0.0,0.0,0.0,0.0,8653.0,0.0,Workstation,False
172.23.80.101,0.0,0.0,0.0,0.0,0.0,8570.0,0.0,Workstation,False
172.23.80.102,0.0,0.0,0.0,0.0,0.0,8635.0,0.0,Workstation,False
172.23.80.103,0.0,0.0,0.0,0.0,0.0,8622.0,0.0,Workstation,False
172.23.80.104,0.0,0.0,0.0,0.0,0.0,8594.0,0.0,Workstation,False
172.23.80.105,0.0,0.0,0.0,0.0,0.0,8606.0,0.0,Workstation,False
172.23.80.106,0.0,0.0,0.0,0.0,0.0,8615.0,0.0,Workstation,False
172.23.80.107,0.0,0.0,0.0,0.0,0.0,8618.0,0.0,Workstation,False
172.23.80.108,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,Workstation,False
172.23.80.109,0.0,0.0,0.0,0.0,0.0,8626.0,0.0,Workstation,False
172.23.80.161,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,Workstation,False
172.23.80.190,0.0,0.0,0.0,0.0,0.0,8537.0,0.0,Workstation,False
172.23.80.192,0.0,0.0,0.0,0.0,0.0,8611.0,0.0,Workstation,False
172.23.80.193,0.0,0.0,0.0,0.0,0.0,8627.0,0.0,Workstation,False
172.23.80.194,0.0,0.0,0.0,0.0,0.0,8609.0,0.0,Workstation,False
172.23.80.195,0.0,0.0,0.0,0.0,0.0,8603.0,0.0,Workstation,False
172.23.80.196,0.0,0.0,0.0,0.0,0.0,8622.0,0.0,Workstation,False
172.23.80.209,0.0,0.0,0.0,0.0,0.0,8602.0,0.0,Workstation,False
172.23.80.48,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.80.49,0.0,0.0,0.0,0.0,0.0,8611.0,0.0,Workstation,False
172.23.80.90,0.0,0.0,0.0,0.0,0.0,8577.0,0.0,Workstation,False
172.23.80.91,0.0,0.0,0.0,0.0,0.0,8595.0,0.0,Workstation,False
172.23.80.92,0.0,0.0,0.0,0.0,0.0,8631.0,0.0,Workstation,False
172.23.80.93,0.0,0.0,0.0,0.0,0.0,8623.0,0.0,Workstation,False
172.23.80.94,0.0,0.0,0.0,0.0,0.0,8577.0,0.0,Workstation,False
172.23.80.95,0.0,0.0,0.0,0.0,0.0,8580.0,0.0,Workstation,False
172.23.80.96,0.0,0.0,0.0,0.0,0.0,8596.0,0.0,Workstation,False
172.23.80.97,0.0,0.0,0.0,0.0,0.0,8652.0,0.0,Workstation,False
172.23.80.98,0.0,0.0,0.0,0.0,0.0,8613.0,0.0,Workstation,False
172.23.80.99,0.0,0.0,0.0,0.0,0.0,8607.0,0.0,Workstation,False
172.23.81.0,0.0,0.0,0.0,0.0,0.0,8603.0,0.0,Workstation,False
172.23.81.1,0.0,0.0,0.0,0.0,0.0,8623.0,0.0,Workstation,False
172.23.81.170,0.0,0.0,0.0,0.0,0.0,8624.0,0.0,Workstation,False
172.23.81.171,0.0,0.0,0.0,0.0,0.0,8607.0,0.0,Workstation,False
172.23.81.172,0.0,0.0,0.0,0.0,0.0,8607.0,0.0,Workstation,False
172.23.81.173,0.0,0.0,0.0,0.0,0.0,8603.0,0.0,Workstation,False
172.23.81.174,0.0,0.0,0.0,0.0,0.0,8629.0,0.0,Workstation,False
172.23.81.175,0.0,0.0,0.0,0.0,0.0,8587.0,0.0,Workstation,False
172.23.81.176,0.0,0.0,0.0,0.0,0.0,8587.0,0.0,Workstation,False
172.23.81.177,0.0,0.0,0.0,0.0,0.0,8576.0,0.0,Workstation,False
172.23.81.178,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.81.179,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,Workstation,False
172.23.81.2,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.81.3,0.0,0.0,0.0,0.0,0.0,8577.0,0.0,Workstation,False
172.23.81.4,0.0,0.0,0.0,0.0,0.0,8633.0,0.0,Workstation,False
172.23.81.5,0.0,0.0,0.0,0.0,0.0,8618.0,0.0,Workstation,False
172.23.81.6,0.0,0.0,0.0,0.0,0.0,8575.0,0.0,Workstation,False
172.23.81.60,0.0,0.0,0.0,0.0,0.0,8594.0,0.0,Workstation,False
172.23.81.61,0.0,0.0,0.0,0.0,0.0,8613.0,0.0,Workstation,False
172.23.81.62,0.0,0.0,0.0,0.0,0.0,8563.0,0.0,Workstation,False
172.23.81.63,0.0,0.0,0.0,0.0,0.0,8605.0,0.0,Workstation,False
172.23.81.64,0.0,0.0,0.0,0.0,0.0,8631.0,0.0,Workstation,False
172.23.81.65,0.0,0.0,0.0,0.0,0.0,8595.0,0.0,Workstation,False
172.23.81.66,0.0,0.0,0.0,0.0,0.0,8609.0,0.0,Workstation,False
172.23.81.67,0.0,0.0,0.0,0.0,0.0,8608.0,0.0,Workstation,False
172.23.81.68,0.0,0.0,0.0,0.0,0.0,8587.0,0.0,Workstation,False
172.23.81.69,0.0,0.0,0.0,0.0,0.0,8631.0,0.0,Workstation,False
172.23.81.7,0.0,0.0,0.0,0.0,0.0,8640.0,0.0,Workstation,False
172.23.81.8,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.81.9,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,Workstation,False
172.23.82.128,0.0,0.0,0.0,0.0,0.0,8596.0,0.0,Workstation,False
172.23.82.129,0.0,0.0,0.0,0.0,0.0,8553.0,0.0,Workstation,False
172.23.82.130,0.0,0.0,0.0,0.0,0.0,8582.0,0.0,Workstation,False
172.23.82.131,0.0,0.0,0.0,0.0,0.0,8595.0,0.0,Workstation,False
172.23.82.132,0.0,0.0,0.0,0.0,0.0,8582.0,0.0,Workstation,False
172.23.82.133,0.0,0.0,0.0,0.0,0.0,8602.0,0.0,Workstation,False
172.23.82.134,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.82.135,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,Workstation,False
172.23.82.136,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.82.137,0.0,0.0,0.0,0.0,0.0,8619.0,0.0,Workstation,False
172.23.82.138,0.0,0.0,0.0,0.0,0.0,8607.0,0.0,Workstation,False
172.23.82.139,0.0,0.0,0.0,0.0,0.0,8604.0,0.0,Workstation,False
172.23.82.20,0.0,0.0,0.0,0.0,0.0,8582.0,0.0,Workstation,False
172.23.82.21,0.0,0.0,0.0,0.0,0.0,8621.0,0.0,Workstation,False
172.23.82.23,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,Workstation,False
172.23.82.230,0.0,0.0,0.0,0.0,0.0,8597.0,0.0,Workstation,False
172.23.82.231,0.0,0.0,0.0,0.0,0.0,8596.0,0.0,Workstation,False
172.23.82.232,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.82.233,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,Workstation,False
172.23.82.234,0.0,0.0,0.0,0.0,0.0,8597.0,0.0,Workstation,False
172.23.82.235,0.0,0.0,0.0,0.0,0.0,8630.0,0.0,Workstation,False
172.23.82.236,0.0,0.0,0.0,0.0,0.0,8633.0,0.0,Workstation,False
172.23.82.237,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.82.238,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.82.239,0.0,0.0,0.0,0.0,0.0,8628.0,0.0,Workstation,False
172.23.82.24,0.0,0.0,0.0,0.0,0.0,8608.0,0.0,Workstation,False
172.23.82.25,0.0,0.0,0.0,0.0,0.0,8602.0,0.0,Workstation,False
172.23.82.26,0.0,0.0,0.0,0.0,0.0,8624.0,0.0,Workstation,False
172.23.82.27,0.0,0.0,0.0,0.0,0.0,8608.0,0.0,Workstation,False
172.23.82.93,0.0,0.0,0.0,0.0,0.0,8580.0,0.0,Workstation,False
172.23.83.190,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,Workstation,False
172.23.83.191,0.0,0.0,0.0,0.0,0.0,8572.0,0.0,Workstation,False
172.23.83.192,0.0,0.0,0.0,0.0,0.0,8627.0,0.0,Workstation,False
172.23.83.193,0.0,0.0,0.0,0.0,0.0,8577.0,0.0,Workstation,False
172.23.83.194,0.0,0.0,0.0,0.0,0.0,8593.0,0.0,Workstation,False
172.23.83.195,0.0,0.0,0.0,0.0,0.0,8642.0,0.0,Workstation,False
172.23.83.196,0.0,0.0,0.0,0.0,0.0,8610.0,0.0,Workstation,False
172.23.83.197,0.0,0.0,0.0,0.0,0.0,8598.0,0.0,Workstation,False
172.23.83.198,0.0,0.0,0.0,0.0,0.0,8613.0,0.0,Workstation,False
172.23.83.199,0.0,0.0,0.0,0.0,0.0,8591.0,0.0,Workstation,False
172.23.83.210,0.0,0.0,0.0,0.0,0.0,8612.0,0.0,Workstation,False
172.23.83.211,0.0,0.0,0.0,0.0,0.0,8594.0,0.0,Workstation,False
172.23.83.212,0.0,0.0,0.0,0.0,0.0,8595.0,0.0,Workstation,False
172.23.83.213,0.0,0.0,0.0,0.0,0.0,8594.0,0.0,Workstation,False
172.23.83.214,0.0,0.0,0.0,0.0,0.0,8594.0,0.0,Workstation,False
172.23.83.215,0.0,0.0,0.0,0.0,0.0,8568.0,0.0,Workstation,False
172.23.83.216,0.0,0.0,0.0,0.0,0.0,8586.0,0.0,Workstation,False
172.23.83.217,0.0,0.0,0.0,0.0,0.0,8589.0,0.0,Workstation,False
172.23.83.218,0.0,0.0,0.0,0.0,0.0,8616.0,0.0,Workstation,False
172.23.83.219,0.0,0.0,0.0,0.0,0.0,8601.0,0.0,Workstation,False
172.23.83.30,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.83.31,0.0,0.0,0.0,0.0,0.0,8569.0,0.0,Workstation,False
172.23.83.32,0.0,0.0,0.0,0.0,0.0,8575.0,0.0,Workstation,False
172.23.83.33,0.0,0.0,0.0,0.0,0.0,8592.0,0.0,Workstation,False
172.23.83.34,0.0,0.0,0.0,0.0,0.0,8611.0,0.0,Workstation,False
172.23.83.35,0.0,0.0,0.0,0.0,0.0,8588.0,0.0,Workstation,False
172.23.83.36,0.0,0.0,0.0,0.0,0.0,8581.0,0.0,Workstation,False
172.23.83.37,0.0,0.0,0.0,0.0,0.0,8599.0,0.0,Workstation,False
172.23.83.38,0.0,0.0,0.0,0.0,0.0,8637.0,0.0,Workstation,False
172.23.83.39,0.0,0.0,0.0,0.0,0.0,8597.0,0.0,Workstation,False
172.23.84.10,0.0,0.0,0.0,0.0,0.0,8610.0,0.0,Workstation,False
172.23.84.11,0.0,0.0,0.0,0.0,0.0,8596.0,0.0,Workstation,False
172.23.84.12,0.0,0.0,0.0,0.0,0.0,8598.0,0.0,Workstation,False
172.23.84.120,0.0,0.0,0.0,0.0,0.0,8583.0,0.0,Workstation,False
